title,subject,type,id,family_name,given_name
,,Dissertation,e80182cf-e04f-acff-0d79-4d4c60cc9ca9,Heinz,Erich
Der angeborene Schulterblatthochstand und seine operative Behandlung.,Medizin,Dissertation,18003816-7935-a73b-53f0-4d4c60568253,Junge,Heinz
"Osteochondrosis vertebrae, hinterer Bandscheibenvorfall und Lumbago-Ischias-Syndrom.",Chirurgie,Habilitation,18003816-7935-a73b-53f0-4d4c60568253,Junge,Heinz
,Humangenetik,Habilitation,cb3a715c-f307-adb0-9ab5-4d4c605b26ab,Lehmann,Wolfgang Herbert
Eine neue Methode der passiven Übertragung einer Empfindlichkeit auf Meerschweinchen.,Medizin,Dissertation,cb3a715c-f307-adb0-9ab5-4d4c605b26ab,Lehmann,Wolfgang Herbert
Johann Gustav Droysens politische Tätigkeit in der Schleswig-Holsteinischen Frage.,Geschichte,Dissertation,5e3c20a1-0dc4-b8f3-c0b5-4eb93c3f09b4,Meetz,Anni Marie Auguste
Hölderlins Christusmythos im Zusammenhang mit seiner Weltanschauung und seinem Lebensschicksal.,Neuere deutsche Literatur,Habilitation,5e3c20a1-0dc4-b8f3-c0b5-4eb93c3f09b4,Meetz,Anni Marie Auguste
"Diss. inaug. de iure commissionum, quae in eoncursi illustrum solent constitui: Prodromus.",Jura,Dissertation,dc2e0ddc-e745-4618-aadc-c0bc323b98fd,Musäus,Johann Daniel Heinrich
,Rechtswissenschaft,Dissertation,39e5387c-abd5-4ded-85cb-4d4c605f1701,Schmidt,Reimer
Die Obliegenheiten,"Bürgerliches, Handels- und Versicherungsrecht",Habilitation,39e5387c-abd5-4ded-85cb-4d4c605f1701,Schmidt,Reimer
,,Dissertation,0060db82-f2a0-45d7-bad1-399c403c538e,Buchner,Eduard
,,Habilitation,0060db82-f2a0-45d7-bad1-399c403c538e,Buchner,Eduard
Psychogene Reaktionen nach Kopfunfällen.,Neurologie und Psychiatrie,,6654a806-f7f8-23d7-f6e5-4ed35a55c8b4,Döhner,Walter Karl Ernst
Die Bewertung des bluthaltigen Liquors bei der Hirnerschütterung.,Medizin,Dissertation,6654a806-f7f8-23d7-f6e5-4ed35a55c8b4,Döhner,Walter Karl Ernst
Studien zu King Horn.,Anglistik,Dissertation,3353015f-5e38-3327-978c-4d4c60da8eb5,Leidig,Johannes Paul Friedrich
Französische Lehnwörter und Lehnbedeutungen im Englischen des 18. Jahrhunderts. Ein Spiegelbild französischer Kultureinwirkungen.,Englische Philologie,,3353015f-5e38-3327-978c-4d4c60da8eb5,Leidig,Johannes Paul Friedrich
Petrogenese im Grundgebirge des Südschwarzwaldes,,Habilitation,b55607be-c103-8630-3618-4d4c60a0d3fa,Hoenes,Dieter
"Gesteine undd Erzlagerstätten im Schwarzwälder Grundgebirge zwischen Schauinsland, Untermünstertal und Belchen",,Dissertation,b55607be-c103-8630-3618-4d4c60a0d3fa,Hoenes,Dieter
,Innere Medizin,Habilitation,886be90f-6533-4a3c-0113-4d4c60b2a88f,Schittenhelm,Alfred
"Ein Fall von vollständiger Agenesie des Vorder-, Mittel- und Zwischenhirns.",Medizin,Dissertation,886be90f-6533-4a3c-0113-4d4c60b2a88f,Schittenhelm,Alfred
Über den Einfluß verschiedener Milchnahrungen auf den Säuglingskot und seine Bakterienflora,Geburtshilfe und Gynäkologie,Dissertation,2f572f9e-8cc1-16d7-ed90-4d4c60175264,Hörmann,Georg
	Systematische klinische und morphologische Untersuchungen über die entwicklungsunfähige Schwangerschaft,Geburtshilfe und Gynäkologie,Habilitation,2f572f9e-8cc1-16d7-ed90-4d4c60175264,Hörmann,Georg
Über die Beeinflussung der Alkalisalzaufnahme lebender Pflanzenzellen durch mehrwertige Kationen.,Medizin,Dissertation,cda4710f-8908-205a-eb3e-4d4c6005c2bb,Netter,Hans Carl Bernhard
Über den Ruhestrom des Nerven und die Ionenpermeabilität seiner Hüllen.,Physiologische Chemie,Habilitation,cda4710f-8908-205a-eb3e-4d4c6005c2bb,Netter,Hans Carl Bernhard
Über einen Fall von präsystolischem Galopprhythmus mit gleichzeitigem 'Flint'schen Geräusch' bei einer Aorteninsuffizienz.,Medizin,Dissertation,9a890b03-c97d-d58c-1059-4d4c600277eb,Holzlöhner,Ernst August Leopold
,Physiologie,Habilitation,9a890b03-c97d-d58c-1059-4d4c600277eb,Holzlöhner,Ernst August Leopold
Das Prinzip der Imitatio in den romanischen Literaturen der Renaissance.,Literatur,,aae9de8e-e303-bbcd-b534-4d4c60df5960,Gmelin,Hermann Ernst Gustav
Personendarstellungen bei den florentinischen Geschichtsschreibern der Renaissance.,Romanistik,Dissertation,aae9de8e-e303-bbcd-b534-4d4c60df5960,Gmelin,Hermann Ernst Gustav
Beitrag zur Systematik der Antipatharien.,"Zoologie, Botanik, Chemie",Dissertation,43e55ca6-6773-9e8c-fccf-4e8d67ff0558,Schultze-Jena,Leonhard Sigmund Friedrich Kuno Klaus
Die Regeneration des Ganglions von Ciona intestinalis L. und über das Verhältnis der Regeneration und Knospung zur Keimblätterlehre.,Zoologie,Habilitation,43e55ca6-6773-9e8c-fccf-4e8d67ff0558,Schultze-Jena,Leonhard Sigmund Friedrich Kuno Klaus
,Allgemeine Pathologie und pathologische Anatomie,Habilitation,d4eebd3b-2835-4ce3-b250-4d4c60296a62,Brunck,Hans-Jürgen
	Beitrag zur Klinik des Frühstadiums der Poliomyelitis,Medizin,Dissertation,d4eebd3b-2835-4ce3-b250-4d4c60296a62,Brunck,Hans-Jürgen
Beitrag zur Frage nach den Ursachen der unspezif. positiv. WaR des Retroplazentablutes.,Medizin,Dissertation,7e410acb-c77e-a4d5-c2a6-4d4c606aa90f,Schmidt,Paul Wilhelm
"Bisher nicht beschriebene punktförmige Keratose, Porokeratosis vera non perstans.",Dermatologie,Habilitation,7e410acb-c77e-a4d5-c2a6-4d4c606aa90f,Schmidt,Paul Wilhelm
Studien zur Vergleichung der ugrofinnischen und indogermanischen Sprachen,,Dissertation,106bf4ec-d715-a20c-0b11-4d63ac7fd775,Anderson,Nikolai
Das Kontingent als Rechtsbegriff.,Rechtswissenschaften,,ad1ee826-0511-71e9-0648-4e4a80fa056f,Lange,Hermann
Schadensersatz und Privatstrafe in der mittelalterlichen Rechtstheorie.,Römisches Recht und Bürgerliches Recht,Habilitation,ad1ee826-0511-71e9-0648-4e4a80fa056f,Lange,Hermann
Kobalt als Spurenelement und Pharmakon.,Pharmakologie,,8e314e5c-accc-e566-a0ce-4e8ef0bd4e7f,Weisbecker,Ludwig
Ueber die Strophanthinempfindlichkeit des hyperthyreotischen Katzenherzens und seine Beeinflussung durch Vitamin C.,Medizin,,8e314e5c-accc-e566-a0ce-4e8ef0bd4e7f,Weisbecker,Ludwig
,Geophysik,Habilitation,3aa34119-9a51-b5d2-f8e1-4d4c608c905f,Jung,Karl Theodor
Über die größte mögliche Schwankung der Schwerintensität und die Dichte eines engmaschigen Netzes von Pendelstationen.,Physik,Dissertation,3aa34119-9a51-b5d2-f8e1-4d4c608c905f,Jung,Karl Theodor
Geschichte der augusteischen Ehegesetzgebung,Römische Rechtsgeschichte,Habilitation,a2c31f35-5854-415d-8ef7-299ba8f1d068,Jörs,Paul
Über das Verhältnis der Lex Iulia de maritandis ordinibus zur Lex Papia Poppaea,Rechtswissenschaft,Dissertation,a2c31f35-5854-415d-8ef7-299ba8f1d068,Jörs,Paul
,Medizin,Dissertation,56922647-1d3f-b3bf-594e-4d4c604a1fa6,Bartels,Heinz
Die Bedeutung der direkten Messung des Sauerstoffdruckes im Blut für die Physiologie der Atmung in Lunge und Gewebe.,Physiologie,,56922647-1d3f-b3bf-594e-4d4c604a1fa6,Bartels,Heinz
Die Vererbung der Körper- und Wolleigenschaften mit den bedeutendsten männlichen Blutlinien der mitteldeutschen Merinofleischschafzucht.,Landwirtschaft,Habilitation,842646b8-dc94-cf85-a751-4d4c60da0625,Langlet,Joachim-Friedrich Carl Cyrille
Untersuchungen über die Vererbung und Abhängigkeit der Fruchtbarkeit bei Schafen.,Landwirtschaft,Dissertation,842646b8-dc94-cf85-a751-4d4c60da0625,Langlet,Joachim-Friedrich Carl Cyrille
"Kapital, Gewinn und Ausschüttung bei Kapitalgesellschaften.",Wirtschaftswissenschaften,Habilitation,12a1b4fb-357d-1277-db39-4d4c60abac60,Ballerstedt,Kurt Hellmut Leopold
"Erbrecht, Erbsitten und Grundsitzzersplitterung in Polen.",Rechts- und Staatswissenschaften,Dissertation,12a1b4fb-357d-1277-db39-4d4c60abac60,Ballerstedt,Kurt Hellmut Leopold
"Ueber die subjektiven Symptome des Ulcus ventriculi. Kritische Studie an Ulcusfällen, bei denen die Diagnose durch die modernen Untersuchungsmethoden oder den Operationsbefund sichergestellt wurde.",Medizin,Dissertation,918fb786-f880-d235-dfde-4d4c600431f7,Pfleiderer,Heinrich
,"Physikalische Therpaie, Medizinische Klimatologie",Habilitation,918fb786-f880-d235-dfde-4d4c600431f7,Pfleiderer,Heinrich
	Beitrag zur Pathologie und Klinik des Uteruswandsarkoms unter besonderer Berücksichtigung der reinen Peritonealmetastasierung beim myogenen Sarkom im Myom,Medizin,Dissertation,c1ea2cc8-9d41-fcb2-0efa-4d4c605314d1,Overbeck,Ludwig Rudolf
	Die funktionelle Rückbildung der Uterusschleimhaut bei ektopischer Schwangerschaft,Geburtshilfe und Gynäkologie,Habilitation,c1ea2cc8-9d41-fcb2-0efa-4d4c605314d1,Overbeck,Ludwig Rudolf
Der Schembartläufer von Nürnberg.,Germanistik,Habilitation,d8b90aa9-316d-47a9-e2cf-4d4c60999d49,Brüggemann,Adolf Fritz
Die Ironie in Tiecks William Lovell und seinen Vorläufern – Ein Beitrag zur Vorgeschichte der deutschen Romantik.,Germanistik,,d8b90aa9-316d-47a9-e2cf-4d4c60999d49,Brüggemann,Adolf Fritz
Dünndarm des Frosches: Beitrag zur Frage der gerichteten Permeabilität und der einseitigen Resistenz tierischer Membranen.,Physiologie,,2e50a2ba-ab42-d736-5915-4d4c6052655f,Mond,Rudolf
Zur Methodik der quantitativen Harnsäurebestimmung im Blut.,Medizin,Dissertation,2e50a2ba-ab42-d736-5915-4d4c6052655f,Mond,Rudolf
Die Textüberlieferung der Apologie des Justin,Klassische Philologie,Habilitation,1b7e615c-d6d2-938c-f949-4d4c60d657ab,Schmid,Wolfgang
Ethica Epicurea,Klassische Philologie,Dissertation,1b7e615c-d6d2-938c-f949-4d4c60d657ab,Schmid,Wolfgang
Bakterium Coli bei Pyelitis und Zystitis.,Medizin,,c7ac615a-c4e6-6397-6a43-4d4c60669d96,Maatz,Richard Friedrich Franz
,Chirurgie,Habilitation,c7ac615a-c4e6-6397-6a43-4d4c60669d96,Maatz,Richard Friedrich Franz
Über das diosmotische Verhalten von Beggiatoa mirabilis cohn.,Meeresbiologie,Dissertation,a9f472fd-98c8-3451-ac45-4d4c60b87a6c,Hoffmann,Curt
Die Atmung der Meeresalgen und ihre Beziehung zum Salzgehalt.,Botanik,,a9f472fd-98c8-3451-ac45-4d4c60b87a6c,Hoffmann,Curt
Oekologische Studien über die Collembolengesellschaften feuchter Böden Ost-Holsteins.,Ökologie,,6b0c0f5d-d3f1-92f7-0875-4eca2141487d,Strenzke,Karl
Untersuchungen über die Tiergemeinschaften des Bodens: Die Oribatiden und ihre Biozönosen in den Böden Norddeutschlands.,Limnologie und Ökologie,,6b0c0f5d-d3f1-92f7-0875-4eca2141487d,Strenzke,Karl
Die Atmosphäre des 09 V-Sternes 10 Lacertae.,Theoretische Physik,,7ca97394-43e0-8771-076b-4e4cdd24a4bf,Traving,Gerhard Karl Edlef
Die Atmosphäre des BO-Sternes [tau]-Scorpii.,Theoretische Physik,Dissertation,7ca97394-43e0-8771-076b-4e4cdd24a4bf,Traving,Gerhard Karl Edlef
,Theoretische Physik,Dissertation,c99ff4e4-ba98-292a-5658-4d4c6094b311,Wolf,Karl Ludwig Lothar
,Physikalische Chemie,Habilitation,c99ff4e4-ba98-292a-5658-4d4c6094b311,Wolf,Karl Ludwig Lothar
Beiträge zur Sortenfrage der wichtigsten landwirtschaftlichen Kulturpflanzen in der Provinz Hessen-Nassau,Geographie,Dissertation,9d407f80-c2ad-5a5e-ecfa-4d4c609d189e,Wenzel,Hermann Karl Theodor
Sultan - Dagh und Akschehir - Ova. Eine landeskundliche Untersuchung in Inneranatolien,Geographie,,9d407f80-c2ad-5a5e-ecfa-4d4c609d189e,Wenzel,Hermann Karl Theodor
"Zur Toxikologie des O,O-Diaethyl-O-p-nitrophenyl-thiophosphorsäureesters <E 605> : Zugl. e Bericht über d. am Kieler gerichtsmed. Inst. bisher beobachteten Todesfälle.",Medizin,Dissertation,2d19d6e5-e7ad-172a-8f61-4eb14518d938,Pribilla,Otto
Studien zur Toxikologie der Schlafmittel aus der Tetrahydro-pyridin- und Piperidin-Reihe.,Gerichtliche und soziale Medizin,Habilitation,2d19d6e5-e7ad-172a-8f61-4eb14518d938,Pribilla,Otto
Der Ausgleich der Kriegslasten vom Standpunkt sozialer Gerechtigkeit.,Volkswirtschaft,Dissertation,35899074-a35e-7637-0107-52776f3b51b6,Giersch,Herbert
Wirtschaftswachstum und Beschäftigung.,Volkswirtschaft,Habilitation,35899074-a35e-7637-0107-52776f3b51b6,Giersch,Herbert
,,Dissertation,b8bc240c-ff59-0417-17ca-4d4c606e1efd,Schomerus,Hilko Wiardo
,,Habilitation,b8bc240c-ff59-0417-17ca-4d4c606e1efd,Schomerus,Hilko Wiardo
Der internationale Frauenschutz und das Problem der Frauenarbeit.,Sozialökonomik,Dissertation,ae1de586-9ec1-178f-e379-4d4c60de20d0,Savelsberg,Gertrud
Die statistischen Unterlagen zum Lohnproblem und ihre Unbrauchbarkeit zur Erkenntnis der privatwirtschaftlichen Lage.,Volkswirtschaft,Habilitation,ae1de586-9ec1-178f-e379-4d4c60de20d0,Savelsberg,Gertrud
Spekulation und Heilsgeschichte. Die Geschichtsauffassung Richard Rothes,Theologie,Dissertation,8139b45f-f829-4d71-865c-f5784b839284,Birkner,Hans-Joachim
Schleiermachers Christliche Sittenlehre im Zusammenhang seines philosophisch-theologischen Systems,Theologie,Habilitation,8139b45f-f829-4d71-865c-f5784b839284,Birkner,Hans-Joachim
Der Zusammenfall in einer Person von Hauptschuld und Bürgschaftsschuld im klassischen römischen Recht,Jura,Dissertation,51301d74-4474-1b41-fa3d-4d4c607f1825,Wesenberg,Gerhard
Verträge zugunsten Dritter. Rechtsgeschichtliches und Rechtsvergleichendes,Jura,Habilitation,51301d74-4474-1b41-fa3d-4d4c607f1825,Wesenberg,Gerhard
De ratione quae inter Jordanem et Cassiodorum intercedat commentatio.,,Dissertation,9bcbec8d-9420-44c9-9dc9-05f98481cb71,Schirren,Carl Christian Gerhard
Depositum irregulare. (erweitert),"Völkerrecht, Rechtspolitik",Habilitation,8d7f9321-b496-ff36-6a34-4d4c60667fc9,Niemeyer,Theodor Hugo Erwin 
Depositum irregulare.,Jura,Dissertation,8d7f9321-b496-ff36-6a34-4d4c60667fc9,Niemeyer,Theodor Hugo Erwin 
Der zweite athenische Bund.,,Dissertation,7600c8f5-04af-48ef-89af-db050ebb6aa5,Busolt,Georg
Die Ideenlehre Spinozas.,,Dissertation,7600c8f5-04af-48ef-89af-db050ebb6aa5,Busolt,Georg
Die Lakedämonier und ihre Bundesgenossen Teil I.,Alte Geschichte,Habilitation,7600c8f5-04af-48ef-89af-db050ebb6aa5,Busolt,Georg
Morphologische Grundlagen des akuten Nierenversagens.,Allgemeine Pathologie,Habilitation,d7559a68-c07d-7939-f870-4d4c604d393b,Remmele,Wolfgang
Die humorale Steuerung der Erythropoiese.,Allgemeine Pathologie und pathologische Anatomie,Habilitation,d7559a68-c07d-7939-f870-4d4c604d393b,Remmele,Wolfgang
Atmung und Glykolyse der Leukocyten.,Medizin,Dissertation,d7559a68-c07d-7939-f870-4d4c604d393b,Remmele,Wolfgang
Die Stellung der alten Christen zu den Bildern in den ersten vier Jahrhunderten nach den Angaben zeitgenössischer kirchlicher Schriftsteller.,Theologie,Dissertation,738f3da3-58a0-c173-d9b4-4d4c60b1e48f,Elliger,Walter
Zur Entstehung und frühen Entwicklung der altchristlichen Bildkunst.,Kirchengeschichte,,738f3da3-58a0-c173-d9b4-4d4c60b1e48f,Elliger,Walter
Die Handelsgeschichte Ägyptens während der Kreuzzüge,Geschichte,Dissertation,94eca160-ccde-a6a8-f4ab-51f8c16dddd7,Labib,Subhi Yanni
Handelsgeschichte Ägyptens im Spätmittelalter (1171-1517),Geschichte und Kultur des Arabischen Orients,Habilitation,94eca160-ccde-a6a8-f4ab-51f8c16dddd7,Labib,Subhi Yanni
Untersuchungen über die arbeitswirtschaftlichen Anforderungen der wichtigsten Kulturen des landwirtschaftlichen Gemüsebaues im mitteldeutschen Raum.,,Dissertation,26af0cf0-15eb-9a9b-7388-4e81d3f5c3b2,Vogel,Gisbert Franz Ludwig
Ein Beitrag zur Ermittlung der Rentabilität in der Landwirtschaft.,,Habilitation,26af0cf0-15eb-9a9b-7388-4e81d3f5c3b2,Vogel,Gisbert Franz Ludwig
Die Generationspsychosen des Weibes,Psychologie Neurologie,Habilitation,3019a02e-b392-99f5-0af3-4d4c60fc5bd2,Runge,Werner
Die Therapie der genuinen Epilepsie nebst einem Anhang über die Therapie der übrigen Epilepsieformen mit Berücksichtigung der Literatur der letzten 15 Jahre ,Psychatrie,Dissertation,3019a02e-b392-99f5-0af3-4d4c60fc5bd2,Runge,Werner
	 Bisherige Untersuchungen über den Bodenbearbeitungswiderstand und ein neues Gerät zu seiner Messung.,,Dissertation,7e5eb173-0492-509f-fcf8-4d4c603cc2b9,Marks,Kurt
,,Habilitation,7e5eb173-0492-509f-fcf8-4d4c603cc2b9,Marks,Kurt
Über die Störstellen- und Eigenhalbleitung intermetallischer Verbindungen.,Physik,Dissertation,67700199-1005-ec7d-ea45-4eb7e870ed75,Lautz,Günter
Zur Theorie der differentiellen Thermokraft der Halbleiter.,Physik,Habilitation,67700199-1005-ec7d-ea45-4eb7e870ed75,Lautz,Günter
Über die Anwendung der Operatorenrechnung auf lineare Differential-Differenzengleichungen mit konstanten Koeffizienten.,Mathematik,Dissertation,003edf32-0539-41ce-8965-191517e8ec57,Wloka,Joseph
Türkische Märchen.,Türkische Märchen,,83bbaa8b-b793-b152-006c-4d4c603f71c6,Menzel,Theodor
Mehmed Tevfiq: Ein Jahr in Konstantinopel.,Türkische Literaturgeschichte,,83bbaa8b-b793-b152-006c-4d4c603f71c6,Menzel,Theodor
Ansatzpunkte der Wohlstandsökonomik: Kritische Würdigung und Versuch einer Neuorientierung im Bereich der normativen Lehre vom wirtschaftlichen Wohlstand,Politikwissenschaft,Dissertation,a36806ed-9c29-7cd5-38bd-4e56443deaf1,Jochimsen,Reimut
Theorie der Infrastruktur: Grundlagen der marktwirtschaftlichen Entwicklung,Volkswirtschaftslehre,Habilitation,a36806ed-9c29-7cd5-38bd-4e56443deaf1,Jochimsen,Reimut
Gefühl und Schicksal bei Heinrich v. Kleist: Studien über d. inneren Vorgang im Leben u. Schaffen d. Dichters,Germanistik,Dissertation,4c5a7147-0a79-30ea-aa2a-4e8da080633d,Fricke,Gerhard
Der religiöse Sinn der Klassik Schillers: Zum Verhältnis von Idealismus und Christentum,Theologie,Dissertation,4c5a7147-0a79-30ea-aa2a-4e8da080633d,Fricke,Gerhard
Die Bildlichkeit in der Dichtung des Andreas Gryphius: Materialien u. Studien z. Formproblem d. dt. Literaturbarock,Germanistik,Habilitation,4c5a7147-0a79-30ea-aa2a-4e8da080633d,Fricke,Gerhard
Über Delirien bei Infektionskrankheiten.,Medizin,Dissertation,5419ef1e-9491-a6e3-67ea-4d4c608e3045,Herbst,Robert
,Medizin,Habilitation,5419ef1e-9491-a6e3-67ea-4d4c608e3045,Herbst,Robert
Indogermanische Totenverehrung.,Germanistik,Habilitation,32009aec-cf94-658b-aaa7-4d4c6052a60c,Ranke,Kurt
Die zwei Brüder: Eine Studie zur vergleichenden Märchenforschung.,Germanistik,Dissertation,32009aec-cf94-658b-aaa7-4d4c6052a60c,Ranke,Kurt
,"Bürgerliches Recht, Handelsrecht, Wirtschaftsrecht",Habilitation,6ac005f6-f13b-e4d4-f31a-4d4c60d9402e,Raisch,Peter
Die Bedeutung des Anspruchsgrundes in der Zwangsvollstreckung.,Jura,Dissertation,6ac005f6-f13b-e4d4-f31a-4d4c60d9402e,Raisch,Peter
,,Habilitation,2652eb6a-b08d-5987-c7e1-4d4c602a9fcf,Kohlmeyer,Ernst
,,Dissertation,81250604-10af-524a-e102-4d4c60a50656,Mayer,Hans
Die Lungenatmung der Süßwasserpulmonaten.,Zoologie,Habilitation,c92c5ff5-cd91-8bdf-2631-4d4c60812be7,Precht,Herbert August Magnus
Epizoen der Kieler Bucht.,Zoologie,Dissertation,c92c5ff5-cd91-8bdf-2631-4d4c60812be7,Precht,Herbert August Magnus
Ueber Adenomyosis externa.,Medizin,Dissertation,9d2444ad-8116-7271-8fab-4d4c6065bddf,Gärtner,Hermann Oskar Horst
Vergleichende Untersuchungen an Glatt- und Rauhformen der E-Ruhr.,Hygieneforschung,Habilitation,9d2444ad-8116-7271-8fab-4d4c6065bddf,Gärtner,Hermann Oskar Horst
,Jura,,9b3e2fea-d7c5-3e53-152e-4d4c60c0679c,Weyl,Richard
,Jura,Habilitation,9b3e2fea-d7c5-3e53-152e-4d4c60c0679c,Weyl,Richard
Beiträge zur Morphologie des Anthropoidengebisses.,Anthropologie,,a23b3468-8402-c8e7-cafc-4d4c6019622c,Remane,Adolf Robert Gustav
,Zoologie,Habilitation,a23b3468-8402-c8e7-cafc-4d4c6019622c,Remane,Adolf Robert Gustav
Das römische Völkerrecht,Jura,Dissertation,7aec4370-63f4-09e4-3160-4d4c6008f054,Heuss,Alfred
Stadt und Herrscher des Hellenismus in ihren staats- und völkerrechtlichen Beziehungen,Alte Geschichte,Habilitation,7aec4370-63f4-09e4-3160-4d4c6008f054,Heuss,Alfred
Amicitia. Untersuchungen zu den rechtlichen Grundlagen der römischen Außenpolitik,Geschichte,Dissertation,7aec4370-63f4-09e4-3160-4d4c6008f054,Heuss,Alfred
Die Wirkung des Vitamin C auf die Meerschweinchennebenniere,Medizin (Kinderheilkunde),Dissertation,4bc40d53-45f2-a492-d64f-50aa3b5e849d,Kossel,Albrecht
,Kinderheilkunde,Habilitation,4bc40d53-45f2-a492-d64f-50aa3b5e849d,Kossel,Albrecht
Gebet und Eschatologie im Neuen Testament.,Evangelische Theologie,Dissertation,bd8b251e-b10d-db3a-5078-4e314ebaf72d,Greeven,Heinrich
Das Hauptproblem der Sozialethik in der neueren Stoa und im Urchristentum.,Neues Testament,Habilitation,bd8b251e-b10d-db3a-5078-4e314ebaf72d,Greeven,Heinrich
,Medizin,Dissertation,d764de4a-a009-4501-a2b6-4d4c608bb06e,Puhl,Hugo
Die Zahnhalscaries bei Phthisikern.,,Dissertation,d7070154-2b2f-f8ab-5394-4d4c601fdde5,Hentze,Alexander Albin
Neubildungen der Zahnpulpa.,,Habilitation,d7070154-2b2f-f8ab-5394-4d4c601fdde5,Hentze,Alexander Albin
Beiträge zur Fortpflanzungsbiologie des Kaninchens und zur prophylaktischen Bekämpfung des seuchenhaften Auftretens der Darmcoccidiose bei seiner Aufzucht.,,Habilitation,eff50614-13ee-37e1-1085-4e809770c1de,Tegtmeyer,Martin Robert Hermann Ernst
"Entwicklung, Aufbau und Stand der Angorakaninchenleistungszucht.",,Dissertation,eff50614-13ee-37e1-1085-4e809770c1de,Tegtmeyer,Martin Robert Hermann Ernst
Über Kreispunktpolarkurven.,Mathematik,Dissertation,5101c310-339d-745f-f79c-4d4c60aec5cd,Neuendorff,Richard
,Mathematik,Habilitation,5101c310-339d-745f-f79c-4d4c60aec5cd,Neuendorff,Richard
Experimentell-klinische Studie über arterielle Verschlußkrankheiten der Extremitäten und ihre Behandlung.,Chirurgie,Habilitation,a3189aaf-59a3-aae4-105b-4d4c60ab3bf0,Meyer-Burgdorff,Gerhard Jürgen Friedrich
Plastische Operationen am männlichen Glied.,Medizin,Dissertation,a3189aaf-59a3-aae4-105b-4d4c60ab3bf0,Meyer-Burgdorff,Gerhard Jürgen Friedrich
Bau- und Entwicklungstendenzen deutscher Bodentypen.,Bodenkunde,,7713b684-6c72-46e7-b502-4d4c60d236f2,Laatsch,Willi Friedrich Richard
Die Bodentypen um Halle und ihre postdiluviale Entwicklung.,Bodenkunde,,7713b684-6c72-46e7-b502-4d4c60d236f2,Laatsch,Willi Friedrich Richard
